"Activity_ID","Activity_Name","Park_Code","Park_Full_Name","Park_URL"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","elmo","El Morro National Monument","https://www.nps.gov/elmo/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","ever","Everglades National Park","https://www.nps.gov/ever/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","fiis","Fire Island National Seashore","https://www.nps.gov/fiis/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","flfo","Florissant Fossil Beds National Monument","https://www.nps.gov/flfo/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","fola","Fort Laramie National Historic Site","https://www.nps.gov/fola/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","fost","Fort Stanwix National Monument","https://www.nps.gov/fost/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","fosu","Fort Sumter and Fort Moultrie National Historical Park","https://www.nps.gov/fosu/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","gero","George Rogers Clark National Historical Park","https://www.nps.gov/gero/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","gicl","Gila Cliff Dwellings National Monument","https://www.nps.gov/gicl/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","glac","Glacier National Park","https://www.nps.gov/glac/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","glca","Glen Canyon National Recreation Area","https://www.nps.gov/glca/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","grba","Great Basin National Park","https://www.nps.gov/grba/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","grca","Grand Canyon National Park","https://www.nps.gov/grca/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","greg","Great Egg Harbor River","https://www.nps.gov/greg/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","grsm","Great Smoky Mountains National Park","https://www.nps.gov/grsm/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","hobe","Horseshoe Bend National Military Park","https://www.nps.gov/hobe/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","hofu","Hopewell Furnace National Historic Site","https://www.nps.gov/hofu/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","hove","Hovenweep National Monument","https://www.nps.gov/hove/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","indu","Indiana Dunes National Park","https://www.nps.gov/indu/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","isro","Isle Royale National Park","https://www.nps.gov/isro/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","jeff","Gateway Arch National Park","https://www.nps.gov/jeff/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","jotr","Joshua Tree National Park","https://www.nps.gov/jotr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","kaww","Katahdin Woods and Waters National Monument","https://www.nps.gov/kaww/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","kefj","Kenai Fjords National Park","https://www.nps.gov/kefj/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","labe","Lava Beds National Monument","https://www.nps.gov/labe/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","lacl","Lake Clark National Park & Preserve","https://www.nps.gov/lacl/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","laro","Lake Roosevelt National Recreation Area","https://www.nps.gov/laro/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","maca","Mammoth Cave National Park","https://www.nps.gov/maca/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","meve","Mesa Verde National Park","https://www.nps.gov/meve/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","mnrr","Missouri National Recreational River","https://www.nps.gov/mnrr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","moca","Montezuma Castle National Monument","https://www.nps.gov/moca/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","moja","Mojave National Preserve","https://www.nps.gov/moja/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","mora","Mount Rainier National Park","https://www.nps.gov/mora/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","nabr","Natural Bridges National Monument","https://www.nps.gov/nabr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","natr","Natchez Trace Parkway","https://www.nps.gov/natr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","nava","Navajo National Monument","https://www.nps.gov/nava/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","neri","New River Gorge National Park & Preserve","https://www.nps.gov/neri/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","niob","Niobrara National Scenic River","https://www.nps.gov/niob/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","npnh","National Parks of New York Harbor","https://www.nps.gov/npnh/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","obed","Obed Wild & Scenic River","https://www.nps.gov/obed/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","olym","Olympic National Park","https://www.nps.gov/olym/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","orpi","Organ Pipe Cactus National Monument","https://www.nps.gov/orpi/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","ozar","Ozark National Scenic Riverways","https://www.nps.gov/ozar/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","pais","Padre Island National Seashore","https://www.nps.gov/pais/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","para","Grand Canyon-Parashant National Monument","https://www.nps.gov/para/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","pefo","Petrified Forest National Park","https://www.nps.gov/pefo/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","pevi","Perry's Victory & International Peace Memorial","https://www.nps.gov/pevi/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","pinn","Pinnacles National Park","https://www.nps.gov/pinn/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","piro","Pictured Rocks National Lakeshore","https://www.nps.gov/piro/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","pisp","Pipe Spring National Monument","https://www.nps.gov/pisp/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","rocr","Rock Creek Park","https://www.nps.gov/rocr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","romo","Rocky Mountain National Park","https://www.nps.gov/romo/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","saga","Saint-Gaudens National Historical Park","https://www.nps.gov/saga/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","sagu","Saguaro National Park","https://www.nps.gov/sagu/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","sahi","Sagamore Hill National Historic Site","https://www.nps.gov/sahi/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","sapu","Salinas Pueblo Missions National Monument","https://www.nps.gov/sapu/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","seki","Sequoia & Kings Canyon National Parks","https://www.nps.gov/seki/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","shen","Shenandoah National Park","https://www.nps.gov/shen/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","slbe","Sleeping Bear Dunes National Lakeshore","https://www.nps.gov/slbe/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","sucr","Sunset Crater Volcano National Monument","https://www.nps.gov/sucr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","tapr","Tallgrass Prairie National Preserve","https://www.nps.gov/tapr/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","thro","Theodore Roosevelt National Park","https://www.nps.gov/thro/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","tuma","Tumacácori National Historical Park","https://www.nps.gov/tuma/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","tusk","Tule Springs Fossil Beds National Monument","https://www.nps.gov/tusk/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","vall","Valles Caldera National Preserve","https://www.nps.gov/vall/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","viis","Virgin Islands National Park","https://www.nps.gov/viis/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","voya","Voyageurs National Park","https://www.nps.gov/voya/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","wapa","War In The Pacific National Historical Park","https://www.nps.gov/wapa/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","whis","Whiskeytown National Recreation Area","https://www.nps.gov/whis/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","yell","Yellowstone National Park","https://www.nps.gov/yell/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","yose","Yosemite National Park","https://www.nps.gov/yose/index.htm"
"13A57703-BB1A-41A2-94B8-53B692EB7238","Astronomy","zion","Zion National Park","https://www.nps.gov/zion/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","alka","Ala Kahakai National Historic Trail","https://www.nps.gov/alka/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","ande","Andersonville National Historic Site","https://www.nps.gov/ande/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","apco","Appomattox Court House National Historical Park","https://www.nps.gov/apco/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","asis","Assateague Island National Seashore","https://www.nps.gov/asis/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","badl","Badlands National Park","https://www.nps.gov/badl/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","bawa","Baltimore-Washington Parkway","https://www.nps.gov/bawa/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","bibe","Big Bend National Park","https://www.nps.gov/bibe/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","bica","Bighorn Canyon National Recreation Area","https://www.nps.gov/bica/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","bicy","Big Cypress National Preserve","https://www.nps.gov/bicy/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","blri","Blue Ridge Parkway","https://www.nps.gov/blri/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","cach","Canyon de Chelly National Monument","https://www.nps.gov/cach/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","caco","Cape Cod National Seashore","https://www.nps.gov/caco/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","caha","Cape Hatteras National Seashore","https://www.nps.gov/caha/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","cali","California National Historic Trail","https://www.nps.gov/cali/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","calo","Cape Lookout National Seashore","https://www.nps.gov/calo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","chch","Chickamauga & Chattanooga National Military Park","https://www.nps.gov/chch/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","chir","Chiricahua National Monument","https://www.nps.gov/chir/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","ciro","City Of Rocks National Reserve","https://www.nps.gov/ciro/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","colm","Colorado National Monument","https://www.nps.gov/colm/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","colo","Colonial National Historical Park","https://www.nps.gov/colo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","coro","Coronado National Memorial","https://www.nps.gov/coro/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","crla","Crater Lake National Park","https://www.nps.gov/crla/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","crmo","Craters Of The Moon National Monument & Preserve","https://www.nps.gov/crmo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","dewa","Delaware Water Gap National Recreation Area","https://www.nps.gov/dewa/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","elca","El Camino Real de Tierra Adentro National Historic Trail","https://www.nps.gov/elca/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","elma","El Malpais National Monument","https://www.nps.gov/elma/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","elte","El Camino Real de los Tejas National Historic Trail","https://www.nps.gov/elte/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","ever","Everglades National Park","https://www.nps.gov/ever/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","flni","Flight 93 National Memorial","https://www.nps.gov/flni/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","fodo","Fort Donelson National Battlefield","https://www.nps.gov/fodo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","gett","Gettysburg National Military Park","https://www.nps.gov/gett/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","glac","Glacier National Park","https://www.nps.gov/glac/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","glba","Glacier Bay National Park & Preserve","https://www.nps.gov/glba/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","glca","Glen Canyon National Recreation Area","https://www.nps.gov/glca/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grba","Great Basin National Park","https://www.nps.gov/grba/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grca","Grand Canyon National Park","https://www.nps.gov/grca/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grsm","Great Smoky Mountains National Park","https://www.nps.gov/grsm/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grsp","Green Springs","https://www.nps.gov/grsp/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","grte","Grand Teton National Park","https://www.nps.gov/grte/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","guco","Guilford Courthouse National Military Park","https://www.nps.gov/guco/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","gumo","Guadalupe Mountains National Park","https://www.nps.gov/gumo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","hafo","Hagerman Fossil Beds National Monument","https://www.nps.gov/hafo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","hobe","Horseshoe Bend National Military Park","https://www.nps.gov/hobe/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","hosp","Hot Springs National Park","https://www.nps.gov/hosp/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","indu","Indiana Dunes National Park","https://www.nps.gov/indu/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","jotr","Joshua Tree National Park","https://www.nps.gov/jotr/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","juba","Juan Bautista de Anza National Historic Trail","https://www.nps.gov/juba/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","labe","Lava Beds National Monument","https://www.nps.gov/labe/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","lake","Lake Mead National Recreation Area","https://www.nps.gov/lake/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","lamr","Lake Meredith National Recreation Area","https://www.nps.gov/lamr/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","laro","Lake Roosevelt National Recreation Area","https://www.nps.gov/laro/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","lecl","Lewis & Clark National Historic Trail","https://www.nps.gov/lecl/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","libi","Little Bighorn Battlefield National Monument","https://www.nps.gov/libi/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","liri","Little River Canyon National Preserve","https://www.nps.gov/liri/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","lode","Lower Delaware National Wild and Scenic River","https://www.nps.gov/lode/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","meve","Mesa Verde National Park","https://www.nps.gov/meve/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","mnrr","Missouri National Recreational River","https://www.nps.gov/mnrr/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","moja","Mojave National Preserve","https://www.nps.gov/moja/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","mono","Monocacy National Battlefield","https://www.nps.gov/mono/index.htm"
"5F723BAD-7359-48FC-98FA-631592256E35","Auto and ATV","mopi","Mormon Pioneer National Historic Trail","https://www.nps.gov/mopi/index.htm"
