ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,12,"12,808","14,691","21,057","14,691",0,0,0,13,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,1,25,0,"1,150",0,0,0,0,0,25,0,10,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,2,95,0,"4,370",0,0,0,0,0,35,0,15,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,3,230,0,"10,580",0,0,0,0,0,35,0,45,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,4,520,0,"23,920",0,0,0,0,0,20,0,70,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,5,"6,352",0,"292,207",0,0,0,0,0,60,0,"1,500",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,6,"26,461",0,"1,217,186",0,0,0,0,0,60,0,"5,600",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,7,"37,120",0,"1,707,507",0,0,0,0,0,60,0,"8,200",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,8,"30,887",0,"1,420,787",0,0,0,0,0,30,0,"7,000",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,9,"6,525",0,"300,156",0,0,0,0,0,45,0,"1,500",Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,10,530,0,"24,380",0,0,0,0,0,18,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,11,60,0,"2,760",0,0,0,0,0,6,0,3,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,12,35,0,"1,610",0,0,0,0,0,10,0,0,Wrangell-St. Elias NP & PRES,WRST,National Park,Alaska,AK,2025,"108,840",0,5006613,0,0,0,0,0,404,0,"23,943"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,1,"40,363","59,455","717,065","59,455","9,578",0,18,27,73,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,2,"44,133","58,078","652,258","58,078","4,998",0,16,25,72,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,3,"33,284","65,576","447,029","65,576","1,842",0,35,50,57,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,4,"78,529","71,175","975,953","71,175",0,0,410,941,49,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,5,"566,363","118,061","8,242,453","118,061","38,637","14,385","3,150","3,236",843,0,3,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,6,"928,250","170,106","17,404,870","170,106","149,712","89,133","10,201","6,623","4,122",0,"1,287",Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,7,"975,109","199,376","18,360,248","199,376","131,842","109,073","15,477","8,510","10,879",0,"1,675",Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,8,"881,936","189,545","17,061,452","189,545","132,682","103,037","13,612","7,834","12,598",0,163,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,9,"839,579","160,503","16,265,167","160,503","153,527","82,052","8,075","7,412","6,836",0,24,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,10,"313,959","106,928","5,863,696","106,928","63,152","18,060","2,200","2,594","1,335",0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,11,"26,961","56,382","323,887","56,382",0,0,0,0,15,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,12,"34,522","56,357","577,374","56,357","6,755",0,16,9,16,0,0,Yellowstone NP,YELL,National Park,Intermountain ,WY,2025,"4,762,988","1,311,542",86891452,"741,803","692,725","415,740","53,210","37,261","36,895",0,"3,152"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,1,"135,684","5,791","1,455,954","5,791","17,917",0,"5,204","4,408",0,0,240,Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,2,"120,601","4,971","1,705,169","4,971","25,501",0,"8,318","5,184",0,0,360,Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,3,"155,758","6,444","2,207,630","6,444","39,520",0,"5,200","5,860",0,0,450,Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,4,"297,621","12,443","4,064,245","12,443","52,934",0,"19,003","18,480",571,0,"1,017",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,5,"454,491","18,779","6,236,613","18,779","58,252",0,"44,641","29,680","7,300",0,"1,704",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,6,"584,333","23,077","8,682,442","23,077","88,603",0,"58,836","30,932","24,877",0,"2,494",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,7,"616,551","24,131","9,956,781","24,131","79,756",0,"78,791","41,752","42,989",0,"2,213",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,8,"594,060","23,068","10,314,980","23,068","81,299",0,"98,407","43,412","35,976",0,"3,216",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,9,"487,733","18,937","8,868,863","18,937","100,890",0,"64,459","41,224","18,998",0,"4,079",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,10,"445,779","17,479","6,022,224","17,479","51,859",0,"42,012","31,516","8,493",0,"1,596",Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,11,"234,709","9,871","2,631,728","9,871","35,884",0,"8,813","6,640",327,0,414,Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,12,"151,093","6,522","2,039,126","6,522","33,964",0,"5,549","5,820",212,0,300,Yosemite NP,YOSE,National Park,Pacific West ,CA,2025,"4,278,413","171,513",64185755,"4,460,760","666,379",0,"439,233","264,908","139,743",0,"18,083"
Zion NP,ZION,National Park,Intermountain ,UT,2025,1,"149,768","1,860","849,892","1,860","1,349",0,"1,546","2,397",101,0,133,Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,2,"162,438","1,680","1,010,753","1,680","3,545",0,"2,577","4,128",103,0,549,Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,3,"425,780","1,860","2,612,869","1,860","3,544",0,"8,111","8,805",927,0,"2,997",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,4,"538,541","1,800","3,266,761","1,800","8,765",0,"7,056","8,654","1,215",0,"4,169",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,5,"589,279","1,860","3,532,454","1,860","8,219",0,"7,056","8,184","1,913",0,"4,436",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,6,"585,040","1,800","3,594,186","1,800","9,440",0,"9,386","8,415","1,299",0,"4,020",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,7,"529,798","1,860","3,341,625","1,860","10,121",0,"9,984","9,045",791,0,"3,727",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,8,"476,657","1,860","3,011,400","1,860","9,073",0,"9,288","8,066",742,0,"3,192",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,9,"475,492","1,800","2,886,590","1,800","7,543",0,"6,437","7,222","1,158",0,"3,358",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,10,"504,122","1,860","3,068,763","1,860","7,952",0,"6,941","7,709","1,062",0,"3,362",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,11,"310,439","1,800","2,009,751","1,800","6,860",0,"6,081","7,001",751,0,"2,267",Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
Zion NP,ZION,National Park,Intermountain ,UT,2025,12,"237,171","1,860","1,445,858","1,860","4,644",0,"3,540","4,824",148,0,194,Zion NP,ZION,National Park,Intermountain ,UT,2025,"4,984,525","21,900",30630902,"5,475","81,055",0,"78,003","84,450","10,210",0,"32,404"
